filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,name,id,uuid
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,6a02a74c-314a-43eb-b33e-1438967aadec,PROLIFIC,24-May-2020 12:09:55,424,17423,"""{\""21\"":{\""answer\"":false}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),144618,16b2d725-87a0-48b4-889d-8a32cb833604
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,6a4a63e8-b1df-4029-bfdd-dbfcacd908af,PROLIFIC,24-May-2020 12:18:10,424,17423,"""{\""19\"":{\""answer\"":true}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),145140,0c5f1e44-bb55-49d0-8eea-b8fcef00cd12
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,829b4f30-6290-4baa-9820-f4d93bcf4443,PROLIFIC,24-May-2020 12:13:46,424,17423,"""{\""56\"":{\""answer\"":true}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),144854,13c15ab9-4237-4442-8327-fb9b6339daaf
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,bc0737bc-9dc1-4cc9-9776-697b15e532fb,PROLIFIC,24-May-2020 12:28:00,424,17423,"""{\""56\"":{\""answer\"":false}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),145905,3b53e6d3-d22f-4f2f-9f7a-7076f44b6968
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,9dbc43b1-9a1d-4bb9-b451-41e5d3ed5562,PROLIFIC,24-May-2020 12:19:43,424,17423,"""{\""25\"":{\""answer\"":false}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),145256,87e11b7d-562d-490b-9d6e-cdd1f30f18ec
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,5be7615d-ca4f-4e5b-a0de-fb0245f56dce,PROLIFIC,24-May-2020 12:23:37,424,17423,"""{\""29\"":{\""answer\"":false}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),145589,50813d53-57aa-43a0-b28e-9312f09a1e7b
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,1a153976-6243-4b50-92e7-71f0960fbf39,PROLIFIC,24-May-2020 12:34:19,424,17423,"""{\""61\"":{\""answer\"":true}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),146150,0820fcf8-bf62-44ca-8337-8a2c80b9ff95
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,792b2e65-401a-4f43-a3ee-ec2d933f3e0f,PROLIFIC,24-May-2020 12:28:13,424,17423,"""{\""60\"":{\""answer\"":false}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),145917,2604e177-22e2-46e3-81bd-7756fbd98bf2
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,6d2ad6b9-2b39-451d-a5d2-6a4b1f8bb121,PROLIFIC,24-May-2020 11:52:32,424,17423,"""{\""28\"":{\""answer\"":false}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),144055,45aa1f7f-5940-434b-b1a1-c8b829bd4bb0
qu70-s_qu70-batch94.csv,,NOT AVAILABLE,NOT AVAILABLE,1c4b6887-361d-4eea-ac46-419672793f9d,PROLIFIC,24-May-2020 12:13:01,424,17423,"""{\""10\"":{\""answer\"":true}}""",c0a88138-3501-4d37-8355-b233d4a39efc,``Fly'' is one for the first things which come to mind when I hear ``crane' because flying is one of the typical movements of (a/an) crane'.,``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.,``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.,4,1,https://app.prolific.co/submissions/complete?cc=503E3F3A,typical_of_concept-fly-crane,Agree or disagree (run4-experiment2-batch94-70-70),144796,6685c761-5bb8-458b-9fcd-5422c7c68eec
