filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,name,id,uuid
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,d3fa1446-be8b-43c4-975a-f2d3ae64e8e7,PROLIFIC,20-May-2020 18:12:36,391,14927,"""{\""71\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),119641,7ddc2a51-d91d-46c8-802c-04eebe7cdedd
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,06de64e5-2475-4248-a945-2ae457e9eeff,PROLIFIC,20-May-2020 18:17:57,391,14927,"""{\""79\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),119989,bd01e016-4810-4777-aed0-1704522736dc
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,67616648-48b2-4c7c-847c-3cfe6d860951,PROLIFIC,20-May-2020 18:02:38,391,14927,"""{\""7\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),118927,2e8efea6-2c22-4516-a9a7-00963bc11fbb
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,89cf4c8d-170a-4389-9f89-a95759424309,PROLIFIC,20-May-2020 18:17:01,391,14927,"""{\""68\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),119929,d1652a47-8a7a-44ff-8fb4-bc16079849d4
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,10643bf0-3ac0-4a7a-aef2-ad0a88c03ba6,PROLIFIC,20-May-2020 17:19:17,391,14927,"""{\""10\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),118233,1447facf-0c4e-4630-b781-e2fb715d6f52
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,3c6e8c47-52b6-40dc-912b-32b6599fd0ce,PROLIFIC,20-May-2020 18:42:22,391,14927,"""{\""36\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),120472,49ffb0f3-a749-411e-bb0e-1a97428fc8b8
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,f2798d16-2758-42bb-9488-75415c0b832e,PROLIFIC,20-May-2020 17:28:14,391,14927,"""{\""34\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),118409,785c3f0c-f40d-47ea-96ed-b3069314adaa
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,a3b6a0f4-3753-4923-97d4-d0e3646f567f,PROLIFIC,20-May-2020 18:28:21,391,14927,"""{\""74\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),120432,fd5e015f-9bdb-446b-ae97-044ab6f85569
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,d2a2f7d2-df3b-4a75-bc95-28a0fc89495b,PROLIFIC,20-May-2020 18:17:26,391,14927,"""{\""73\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),119961,11f44b02-2cb2-4a6d-8100-ea33c31fa918
qu70-s_qu70-batch61.csv,,NOT AVAILABLE,NOT AVAILABLE,b5b51c6e-fd36-45c9-acfe-3a6e1f170cc9,PROLIFIC,20-May-2020 18:04:58,391,14927,"""{\""40\"":{\""answer\"":false}}""",d5ee6c08-3dff-49e9-88c0-fc08083fd3ec,I know that (a/an) poacher can fly/be used for flying as most or all other things similar to (a/an) poacher fly. ,I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. ,4,1,https://app.prolific.co/submissions/complete?cc=4008B89B,implied_category-fly-poacher,Agree or disagree (run4-experiment2-batch61-70-70),119036,501409fa-43da-463e-9fdf-4b77bec7fcc8
