filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,name,id,uuid
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,22-May-2020 19:20:36,411,16439,"""{\""60\"":{\""answer\"":false}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),135882,f8a50e22-e52c-45a0-a77b-85fd346c950e
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,75c166f5-f297-4611-81b1-b0bd8fd6b8e6,PROLIFIC,22-May-2020 18:59:41,411,16439,"""{\""49\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),134599,72a77836-b4d9-4948-bc3a-c23ee30a9609
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,22-May-2020 19:08:39,411,16439,"""{\""0\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),135065,30a6f73c-faeb-4ae4-a03e-c1981c8f9a56
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,81ae5105-a894-4993-a583-30b658696523,PROLIFIC,22-May-2020 19:20:37,411,16439,"""{\""41\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),135884,eee97e02-bdf4-42f4-ac76-7cd72b0bd490
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,0405c3e7-78bf-40c7-b8d9-f720724ce7f1,PROLIFIC,22-May-2020 19:12:21,411,16439,"""{\""36\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),135323,6496a6ce-9db0-4897-a28b-6409ee50cf42
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,528e0232-b71e-4256-a770-c1b3839a3d51,PROLIFIC,22-May-2020 19:29:01,411,16439,"""{\""60\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),136258,937a7213-dbf1-430b-9652-478731d80fcd
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,b401eb9c-5880-453c-872e-2f16d56e5e0a,PROLIFIC,22-May-2020 18:47:43,411,16439,"""{\""42\"":{\""answer\"":false}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),134361,3d829406-0d16-424d-a0ea-6c1f7f0d8c9c
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,4b906214-3972-4a7a-b283-e0619d297b0d,PROLIFIC,22-May-2020 19:04:24,411,16439,"""{\""14\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),134761,7c7be876-fa83-4397-b578-d089d5c6c911
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,f18667c3-2ec8-4527-a3d1-311839863f66,PROLIFIC,22-May-2020 19:19:31,411,16439,"""{\""20\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),135807,e55f8fbc-f4a5-403f-bada-191b0ed71214
qu70-s_qu70-batch81.csv,,NOT AVAILABLE,NOT AVAILABLE,Retail assistant,PROLIFIC,22-May-2020 19:12:53,411,16439,"""{\""40\"":{\""answer\"":true}}""",373216c0-32c5-4469-a540-a40b3e01708d,"Usually, (a/an) fry is not sweet, but there could be a highly unusual situation in which (a/an) fry is sweet.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",4,1,https://app.prolific.co/submissions/complete?cc=5745A310,unusual-sweet-fry,Agree or disagree (run4-experiment2-batch81-70-70),135368,d7a6338d-133e-43b8-8bf7-c498cf5f1843
