filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,name,id,uuid
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,c9257fdf-a0b4-4acc-aba7-7de33660f1b0,PROLIFIC,04-Jun-2020 16:02:07,503,23283,"""{\""64\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204300,33d2285d-0c7b-4dd4-875d-512bb79b2de2
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,0405c3e7-78bf-40c7-b8d9-f720724ce7f1,PROLIFIC,04-Jun-2020 16:27:02,503,23283,"""{\""36\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204954,e7b59a29-7daa-4495-a0fa-434669028f07
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,8713bc47-83eb-4eb4-a7fb-ac15b44a0c3a,PROLIFIC,04-Jun-2020 16:36:19,503,23283,"""{\""27\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),205999,4d773efc-5db9-43be-be76-ada7b7943fb5
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,0c8a9f62-4505-4dd0-a92e-057b10d2f8c6,PROLIFIC,04-Jun-2020 16:05:22,503,23283,"""{\""20\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204382,718f83d9-7953-4b23-b186-15875f085770
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,0083e6fe-d27c-4134-be63-107c92b5f53a,PROLIFIC,04-Jun-2020 16:26:36,503,23283,"""{\""69\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204930,29d8b801-3e19-4c86-9054-56ade1409fab
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,459bf06f-1930-4e65-ade4-5848386a8807,PROLIFIC,04-Jun-2020 15:52:18,503,23283,"""{\""9\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204145,1b7fa2af-d38e-4205-8dae-95e5d8a8ace8
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,3001ce08-8aa7-46e0-913d-b77c82e4ffc0,PROLIFIC,04-Jun-2020 16:28:20,503,23283,"""{\""45\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),205051,8a895378-e6cc-4f4f-85a3-2b0e2cd525a9
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,3c6e8c47-52b6-40dc-912b-32b6599fd0ce,PROLIFIC,04-Jun-2020 16:41:15,503,23283,"""{\""63\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),206321,2208f546-1aef-4d67-9a46-9b8fa4cca4d5
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,a1c1da55-a725-4e64-9789-37eb31b7e1f7,PROLIFIC,04-Jun-2020 16:12:37,503,23283,"""{\""70\"":{\""answer\"":true}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204507,d9ffabbf-5ab8-4df5-bb48-6b5c4ae912f4
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,cdc746d4-786b-4dbf-be7f-eb05c0f11c26,PROLIFIC,04-Jun-2020 16:18:29,503,23283,"""{\""50\"":{\""answer\"":false}}""",8691b93b-8b9c-4c2c-a210-63d4d30afd11,I think it is impossible for (a/an) echinocereus to be yellow.,I think it is impossible for (a/an) steam to be solid.,I think it is impossible for (a/an) flame to be orange.,4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,impossible-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204574,866a1df2-4f55-45f3-ba23-31023232f55a
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,c9257fdf-a0b4-4acc-aba7-7de33660f1b0,PROLIFIC,04-Jun-2020 15:58:47,503,23284,"""{\""34\"":{\""answer\"":false}}""",5b7d5333-631f-450c-877c-f96e49e46a9b,"I could say (a/an) echinocereus is yellow, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,creative-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),204240,71a26384-4172-4d36-afac-e1f6619a641a
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,0405c3e7-78bf-40c7-b8d9-f720724ce7f1,PROLIFIC,04-Jun-2020 16:29:19,503,23284,"""{\""73\"":{\""answer\"":false}}""",5b7d5333-631f-450c-877c-f96e49e46a9b,"I could say (a/an) echinocereus is yellow, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,creative-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),205148,19e57be8-906a-4a16-8ce5-eab914641fc8
qu70-s_qu70-batch171.csv,,NOT AVAILABLE,NOT AVAILABLE,8713bc47-83eb-4eb4-a7fb-ac15b44a0c3a,PROLIFIC,04-Jun-2020 16:37:01,503,23284,"""{\""35\"":{\""answer\"":false}}""",5b7d5333-631f-450c-877c-f96e49e46a9b,"I could say (a/an) echinocereus is yellow, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",4,1,https://app.prolific.co/submissions/complete?cc=52FA1CAD,creative-yellow-echinocereus,Agree or disagree (run4-experiment2-batch171-70-70),206047,2683a5a0-2c60-4a59-baad-974426d4128d
