"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","id"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5c93bd73642b0c00172314eb","PROLIFIC","16-Mar-2020 16:41:28","148","5800","""{\""60\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31442"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5c98f0f728cfb0001667d035","PROLIFIC","16-Mar-2020 16:26:41","148","5800","""{\""7\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","30656"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5cb72d295a63a200170af08f","PROLIFIC","16-Mar-2020 17:07:00","148","5800","""{\""12\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31679"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5dd7b85d428d61741ca8cf19","PROLIFIC","16-Mar-2020 16:34:57","148","5800","""{\""14\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31180"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6803f09c599a0802cf5b2d","PROLIFIC","16-Mar-2020 16:34:36","148","5800","""{\""28\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31151"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f7bdeb0939651c1cf1847","PROLIFIC","16-Mar-2020 16:57:25","148","5800","""{\""68\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31597"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f8d129cfd4d53fc092d1b","PROLIFIC","16-Mar-2020 16:35:37","148","5800","""{\""25\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31215"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f930a8c586155bdfffc4b","PROLIFIC","16-Mar-2020 16:29:13","148","5800","""{\""16\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","30832"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f98ded5d246555d98c6e0","PROLIFIC","16-Mar-2020 16:36:31","148","5800","""{\""72\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","31273"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f98f4a2a4285530f0cac0","PROLIFIC","16-Mar-2020 16:29:38","148","5800","""{\""29\"":{\""answer\"":false}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","30873"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","unemployed","PROLIFIC","16-Mar-2020 16:29:11","148","5800","""{\""19\"":{\""answer\"":true}}""","b8700716-651d-11ea-824c-acde48001122","I know that being round is necessary for many things (a/an) pomade does or is used for. ","I know that being cold is necessary for many things (a/an) ice does or is used for. ","I know that being grey is necessary for many things (a/an) car does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","affording_activity-round-pomade","30829"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5c93bd73642b0c00172314eb","PROLIFIC","16-Mar-2020 16:37:18","148","5801","""{\""26\"":{\""answer\"":true}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","31312"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5c98f0f728cfb0001667d035","PROLIFIC","16-Mar-2020 16:30:28","148","5801","""{\""70\"":{\""answer\"":true}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","30919"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5cb72d295a63a200170af08f","PROLIFIC","16-Mar-2020 17:09:45","148","5801","""{\""34\"":{\""answer\"":true}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","31705"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5dd7b85d428d61741ca8cf19","PROLIFIC","16-Mar-2020 16:35:43","148","5801","""{\""20\"":{\""answer\"":false}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","31222"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e21fbbae8ff3a4d5bd55ea4","PROLIFIC","16-Mar-2020 16:58:37","148","5801","""{\""18\"":{\""answer\"":false}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","31614"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6803f09c599a0802cf5b2d","PROLIFIC","16-Mar-2020 16:28:21","148","5801","""{\""2\"":{\""answer\"":false}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","30763"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f7bdeb0939651c1cf1847","PROLIFIC","16-Mar-2020 16:56:27","148","5801","""{\""61\"":{\""answer\"":true}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","31586"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f8d129cfd4d53fc092d1b","PROLIFIC","16-Mar-2020 16:36:47","148","5801","""{\""37\"":{\""answer\"":true}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","31285"
"qu70-s_qu70-batch3.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6f930a8c586155bdfffc4b","PROLIFIC","16-Mar-2020 16:28:58","148","5801","""{\""15\"":{\""answer\"":false}}""","b6840b6e-651d-11ea-824c-acde48001122","``Red'' is one for the first things which come to mind when I hear ``sauce''.","``Bitter'' is one for the first things which come to mind when I hear ``coffee''.","``Sweet'' is one for the first things which come to mind when I hear ``carrot''.","3","1","https://app.prolific.co/submissions/complete?cc=1615F84A","typical_of_concept-red-sauce","30814"
