"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","id"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","58542426733c730001a5d1f4","PROLIFIC","02-Apr-2020 17:12:24","205","8220","""{\""21\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","54832"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5be385ba24f70e00018b0024","PROLIFIC","02-Apr-2020 17:10:53","205","8220","""{\""6\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","54702"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5c50d4da1b67050001c0eff2","PROLIFIC","02-Apr-2020 17:13:35","205","8220","""{\""56\"":{\""answer\"":false}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","55001"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5c7fd0c8cfd4e30016991f5e","PROLIFIC","02-Apr-2020 17:14:56","205","8220","""{\""52\"":{\""answer\"":false}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","55218"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5c978f0c407b560016903c81","PROLIFIC","02-Apr-2020 17:14:21","205","8220","""{\""52\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","55128"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5d3337693d0a510019bffca0","PROLIFIC","02-Apr-2020 17:12:22","205","8220","""{\""25\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","54825"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5e2c6b41015fae2859b44587","PROLIFIC","02-Apr-2020 17:15:18","205","8220","""{\""40\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","55268"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5e5180bee64243000be60d10","PROLIFIC","02-Apr-2020 17:19:29","205","8220","""{\""34\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","55712"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6121b745d52c000bbe7deb","PROLIFIC","02-Apr-2020 17:13:02","205","8220","""{\""32\"":{\""answer\"":false}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","54921"
"qu70-s_qu70-batch34.csv","","NOT AVAILABLE","NOT AVAILABLE","5e7b2c2e7be77b1167037c47","PROLIFIC","02-Apr-2020 17:12:29","205","8220","""{\""48\"":{\""answer\"":true}}""","db8685f3-6fc2-4943-be54-72a0289b5048","You can find (a/an) radish which is red. Red is one of a few possible colors (a/an) radish can have. There is only a limited range of possible colors.","You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.","You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.","3","1","https://app.prolific.co/submissions/complete?cc=245E7AF0","variability_limited-red-radish","54841"
