"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","id"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","123822","PROLIFIC","08-Apr-2020 13:43:38","225","9692","""{\""14\"":{\""answer\"":true}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70172"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5b90185ae9c53d00019e1931","PROLIFIC","08-Apr-2020 13:48:57","225","9692","""{\""52\"":{\""answer\"":true}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70517"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5ba3f8c30f4cba000157ea20","PROLIFIC","08-Apr-2020 13:47:39","225","9692","""{\""9\"":{\""answer\"":true}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70423"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5c45f3bb16760d000127fee1","PROLIFIC","08-Apr-2020 13:44:06","225","9692","""{\""28\"":{\""answer\"":false}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70195"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5c7e7970efcd55000105a686","PROLIFIC","08-Apr-2020 13:51:06","225","9692","""{\""60\"":{\""answer\"":false}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70652"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5ca1e5415225d60001b0d2ef","PROLIFIC","08-Apr-2020 13:39:04","225","9692","""{\""4\"":{\""answer\"":false}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70048"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5da2d3297959a00014726d40","PROLIFIC","08-Apr-2020 13:46:55","225","9692","""{\""17\"":{\""answer\"":false}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70366"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5e7e3ecc3d3cce07ea8e89d3","PROLIFIC","08-Apr-2020 13:43:13","225","9692","""{\""5\"":{\""answer\"":true}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70152"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5e848d5ec880ee02fbba41b0","PROLIFIC","08-Apr-2020 13:49:56","225","9692","""{\""49\"":{\""answer\"":false}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70583"
"qu67-s_qu67-batch54.csv","","NOT AVAILABLE","NOT AVAILABLE","5e87a4fd29d9ca41d4d2a073","PROLIFIC","08-Apr-2020 13:54:16","225","9692","""{\""66\"":{\""answer\"":false}}""","81d6f789-b0e0-41d6-b82c-185ec1c24976","I know that all or most acrylic(s) roll regularly or are used for rolling regularly. ","I know that all or most student(s) study regularly or are used for studying regularly. ","I know that all or most writer(s) act regularly or are used for acting regularly. ","3","1","https://app.prolific.co/submissions/complete?cc=3DB4F453","afforded_usual-roll-acrylic","70795"
