"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","id"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5b116068160a2e0001acb494","PROLIFIC","06-Apr-2020 18:11:28","218","9176","""{\""66\"":{\""answer\"":true}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","65104"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5bdb25a0cf36dd0001e18da5","PROLIFIC","06-Apr-2020 18:08:56","218","9176","""{\""43\"":{\""answer\"":false}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","65067"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5ce02b5124b7ee0015fc2799","PROLIFIC","06-Apr-2020 18:00:23","218","9176","""{\""49\"":{\""answer\"":false}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","64473"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5d0fbad182a931000182bbfb","PROLIFIC","06-Apr-2020 18:20:34","218","9176","""{\""28\"":{\""answer\"":false}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","65219"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5daf6f5d5f543b00151fb4fc","PROLIFIC","06-Apr-2020 17:59:02","218","9176","""{\""26\"":{\""answer\"":false}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","64349"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5dead1e57ecb2a1f9829bb69","PROLIFIC","06-Apr-2020 17:55:57","218","9176","""{\""3\"":{\""answer\"":true}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","64066"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5e790f7147422a4bfcd6e560","PROLIFIC","06-Apr-2020 18:01:50","218","9176","""{\""17\"":{\""answer\"":false}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","64614"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5e870a2014e29700082b9ba8","PROLIFIC","06-Apr-2020 18:03:07","218","9176","""{\""59\"":{\""answer\"":true}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","64741"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","5e8783b0fde5153fbd9dca43","PROLIFIC","06-Apr-2020 18:28:20","218","9176","""{\""65\"":{\""answer\"":false}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","65327"
"qu70-s_qu70-batch47.csv","","NOT AVAILABLE","NOT AVAILABLE","Industrial Engineering","PROLIFIC","06-Apr-2020 18:03:42","218","9176","""{\""38\"":{\""answer\"":true}}""","45313573-7ab1-43f1-aec8-a921e82eb8ac","You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ","You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ","You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ","3","1","https://app.prolific.co/submissions/complete?cc=614D833C","variability_limited-roll-wrench","64794"
