filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,04-Dec-2019 14:21:23,105,3816,"""{\""64\"":{\""answer\"":true}}""",d5e85ad4-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) pizza. ,Being spicy is typical of (a/an) chili_pepper. ,Being sweet is typical of (a/an) carrot. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,20725,typical_of_concept-round-pizza,08b3c8eb-72fc-43ed-b951-4822372e15d7
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,528e0232-b71e-4256-a770-c1b3839a3d51,PROLIFIC,04-Dec-2019 13:34:52,105,3816,"""{\""36\"":{\""answer\"":true}}""",d5e85ad4-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) pizza. ,Being spicy is typical of (a/an) chili_pepper. ,Being sweet is typical of (a/an) carrot. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,20530,typical_of_concept-round-pizza,a00dc9d2-b4c1-47db-911c-1815c2f5e2ec
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,f58ff2c7-1fcd-456a-8faa-e7d0fdc639d0,PROLIFIC,04-Dec-2019 13:20:52,105,3816,"""{\""9\"":{\""answer\"":true}}""",d5e85ad4-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) pizza. ,Being spicy is typical of (a/an) chili_pepper. ,Being sweet is typical of (a/an) carrot. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,19759,typical_of_concept-round-pizza,51b8778a-110d-463a-965c-1e2064487ff3
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,6f53820c-427f-480a-a699-75186468c1ea,PROLIFIC,04-Dec-2019 13:25:22,105,3816,"""{\""9\"":{\""answer\"":true}}""",d5e85ad4-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) pizza. ,Being spicy is typical of (a/an) chili_pepper. ,Being sweet is typical of (a/an) carrot. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,20058,typical_of_concept-round-pizza,79f94588-80a5-4727-b8ab-bdc7fa315a79
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de790f32cf204704832671d,PROLIFIC,04-Dec-2019 13:22:43,105,3816,"""{\""4\"":{\""answer\"":true}}""",d5e85ad4-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) pizza. ,Being spicy is typical of (a/an) chili_pepper. ,Being sweet is typical of (a/an) carrot. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,19853,typical_of_concept-round-pizza,383cfbc3-cb6c-4d40-83c1-26f4455c8edc
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,f109d21a-b075-4f83-bb41-1dd128eaf923,PROLIFIC,04-Dec-2019 13:26:23,105,3816,"""{\""21\"":{\""answer\"":true}}""",d5e85ad4-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) pizza. ,Being spicy is typical of (a/an) chili_pepper. ,Being sweet is typical of (a/an) carrot. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,20150,typical_of_concept-round-pizza,17c7c9b2-cbd8-4141-be08-35f45e0f06a1
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,04-Dec-2019 14:19:27,105,3817,"""{\""46\"":{\""answer\"":false}}""",d74702ae-12a0-11ea-b098-acde48001122,A certain type of wheel can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of dog can run and other types cannot run. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,20707,variability_subcategories-roll-wheel,704ed7bf-4f86-4685-a938-9d05636eb0a3
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,528e0232-b71e-4256-a770-c1b3839a3d51,PROLIFIC,04-Dec-2019 13:30:31,105,3817,"""{\""23\"":{\""answer\"":false}}""",d74702ae-12a0-11ea-b098-acde48001122,A certain type of wheel can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of dog can run and other types cannot run. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,20467,variability_subcategories-roll-wheel,7a9f9b26-6e2a-48dc-8b40-63ea9ee83b73
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,f58ff2c7-1fcd-456a-8faa-e7d0fdc639d0,PROLIFIC,04-Dec-2019 13:21:36,105,3817,"""{\""21\"":{\""answer\"":true}}""",d74702ae-12a0-11ea-b098-acde48001122,A certain type of wheel can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of dog can run and other types cannot run. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,19788,variability_subcategories-roll-wheel,b06d3f0f-6225-4ba4-99aa-047255d96138
qu70-s_qu70-batch32.csv,1,NOT AVAILABLE,NOT AVAILABLE,6f53820c-427f-480a-a699-75186468c1ea,PROLIFIC,04-Dec-2019 13:23:08,105,3817,"""{\""0\"":{\""answer\"":false}}""",d74702ae-12a0-11ea-b098-acde48001122,A certain type of wheel can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of dog can run and other types cannot run. ,1,1,https://app.prolific.co/submissions/complete?cc=4E5FBED8,19887,variability_subcategories-roll-wheel,1924638f-5909-4b06-8752-be240c7056dd
