filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,4ee4991a-c004-4727-9b57-dd5129c1c2d3,PROLIFIC,26-Nov-2019 17:18:40,67,956,"""{\""45\"":{\""answer\"":false}}""",fc1b4ac0-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) cereal usually does or for things we usually do with (a/an) cereal. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4941,affording_activity-red-cereal,5b0c43df-13a8-4c5d-be96-de87954dde16
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,f1c2cb8f-9846-40c7-9bfc-b2999b3693f8,PROLIFIC,26-Nov-2019 17:13:32,67,956,"""{\""41\"":{\""answer\"":false}}""",fc1b4ac0-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) cereal usually does or for things we usually do with (a/an) cereal. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4789,affording_activity-red-cereal,fc502937-502f-466b-8474-8c93d9295926
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,527fdf9a-5933-48f9-9f4b-c3656c34e753,PROLIFIC,26-Nov-2019 17:15:06,67,956,"""{\""28\"":{\""answer\"":false}}""",fc1b4ac0-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) cereal usually does or for things we usually do with (a/an) cereal. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4856,affording_activity-red-cereal,390fa078-0c12-4fd1-83ab-c278313bd1e3
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ddd41e516d10cc941f7cce0,PROLIFIC,26-Nov-2019 17:12:55,67,956,"""{\""52\"":{\""answer\"":true}}""",fc1b4ac0-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) cereal usually does or for things we usually do with (a/an) cereal. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4745,affording_activity-red-cereal,2df23a98-1363-4384-a6d0-5974ce989181
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,e0eaeb8a-4620-4a31-aee5-64de2e75e18b,PROLIFIC,26-Nov-2019 17:13:59,67,956,"""{\""45\"":{\""answer\"":false}}""",fc1b4ac0-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) cereal usually does or for things we usually do with (a/an) cereal. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4812,affording_activity-red-cereal,33e1beeb-21e8-4c4d-813a-2e13e21108f1
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,c3577688-4f5a-4814-9e98-ebefd4ed0b38,PROLIFIC,26-Nov-2019 17:31:46,67,956,"""{\""61\"":{\""answer\"":true}}""",fc1b4ac0-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) cereal usually does or for things we usually do with (a/an) cereal. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,5015,affording_activity-red-cereal,ae17a5e8-b97c-46fe-8c7c-6a7dd5fca97f
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,4ee4991a-c004-4727-9b57-dd5129c1c2d3,PROLIFIC,26-Nov-2019 17:19:33,67,957,"""{\""58\"":{\""answer\"":false}}""",fd078174-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4958,affording_activity-round-cherry,c9f0b90a-e168-4c3b-b932-d0758a355b87
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,f1c2cb8f-9846-40c7-9bfc-b2999b3693f8,PROLIFIC,26-Nov-2019 17:13:30,67,957,"""{\""40\"":{\""answer\"":false}}""",fd078174-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4788,affording_activity-round-cherry,458085da-121a-4afb-b35e-043595dd326b
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,527fdf9a-5933-48f9-9f4b-c3656c34e753,PROLIFIC,26-Nov-2019 17:17:06,67,957,"""{\""50\"":{\""answer\"":false}}""",fd078174-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4903,affording_activity-round-cherry,0d77bfcf-fbdc-4470-8f90-e8fdd7e174c2
qu60-s_qu60-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ddd41e516d10cc941f7cce0,PROLIFIC,26-Nov-2019 17:11:01,67,957,"""{\""11\"":{\""answer\"":true}}""",fd078174-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=7E2B25BB,4646,affording_activity-round-cherry,4e60390c-21c0-4306-85c8-fa88b3d6a258
