filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,6a4a63e8-b1df-4029-bfdd-dbfcacd908af,PROLIFIC,04-Dec-2019 12:01:58,102,3596,"""{\""63\"":{\""answer\"":true}}""",d751089e-12a0-11ea-b098-acde48001122,(A/an) pulley is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) dog is a typical example of things which run.,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19210,typical_of_property-roll-pulley,efa3017c-030b-42ab-afa4-a2b81e866326
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,4d4c72ec-1af6-4cf5-ad8b-e9bd549042a8,PROLIFIC,04-Dec-2019 12:50:31,102,3596,"""{\""18\"":{\""answer\"":false}}""",d751089e-12a0-11ea-b098-acde48001122,(A/an) pulley is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) dog is a typical example of things which run.,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19596,typical_of_property-roll-pulley,db6f184a-a919-4118-8478-dbf064ccf106
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,d32d37a8-faba-4524-9dcc-f7a09b0b9b07,PROLIFIC,04-Dec-2019 12:01:33,102,3596,"""{\""44\"":{\""answer\"":true}}""",d751089e-12a0-11ea-b098-acde48001122,(A/an) pulley is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) dog is a typical example of things which run.,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19171,typical_of_property-roll-pulley,beb75c1e-659c-4ae8-98e9-1e86501bec63
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,94608cd3-713c-4f0c-b413-dcd2d8b392c3,PROLIFIC,04-Dec-2019 12:00:45,102,3596,"""{\""24\"":{\""answer\"":false}}""",d751089e-12a0-11ea-b098-acde48001122,(A/an) pulley is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) dog is a typical example of things which run.,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19096,typical_of_property-roll-pulley,73072b93-90c2-40c2-9a97-5d343b6e1261
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,Education (teacher),PROLIFIC,04-Dec-2019 12:00:06,102,3596,"""{\""54\"":{\""answer\"":true}}""",d751089e-12a0-11ea-b098-acde48001122,(A/an) pulley is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) dog is a typical example of things which run.,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19030,typical_of_property-roll-pulley,61c085da-04e2-4fe7-9222-035e7294e724
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,6a4a63e8-b1df-4029-bfdd-dbfcacd908af,PROLIFIC,04-Dec-2019 12:02:53,102,3597,"""{\""77\"":{\""answer\"":false}}""",d4e68d68-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) crow could be red. ","In an unusual situation, (a/an) chocolate could be pink. ","In an unusual situation, (a/an) beer could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19282,unusual-red-crow,bf6be5de-eb71-4e3e-862e-0b0b070f1381
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,4d4c72ec-1af6-4cf5-ad8b-e9bd549042a8,PROLIFIC,04-Dec-2019 12:49:44,102,3597,"""{\""8\"":{\""answer\"":false}}""",d4e68d68-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) crow could be red. ","In an unusual situation, (a/an) chocolate could be pink. ","In an unusual situation, (a/an) beer could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19586,unusual-red-crow,60e963ca-f9ba-442c-942f-c5416a9d28c6
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,d32d37a8-faba-4524-9dcc-f7a09b0b9b07,PROLIFIC,04-Dec-2019 12:00:05,102,3597,"""{\""28\"":{\""answer\"":false}}""",d4e68d68-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) crow could be red. ","In an unusual situation, (a/an) chocolate could be pink. ","In an unusual situation, (a/an) beer could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19028,unusual-red-crow,6c12fa6b-75be-47e2-a82b-815242a8f0db
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,94608cd3-713c-4f0c-b413-dcd2d8b392c3,PROLIFIC,04-Dec-2019 12:25:48,102,3597,"""{\""67\"":{\""answer\"":true}}""",d4e68d68-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) crow could be red. ","In an unusual situation, (a/an) chocolate could be pink. ","In an unusual situation, (a/an) beer could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19576,unusual-red-crow,7bd8dea3-e8d3-4463-9a9e-3b484662b804
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,Education (teacher),PROLIFIC,04-Dec-2019 11:58:54,102,3597,"""{\""31\"":{\""answer\"":false}}""",d4e68d68-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) crow could be red. ","In an unusual situation, (a/an) chocolate could be pink. ","In an unusual situation, (a/an) beer could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,18924,unusual-red-crow,96d3d9e2-b69a-4880-91c3-a0c77b3bd08b
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,6a4a63e8-b1df-4029-bfdd-dbfcacd908af,PROLIFIC,04-Dec-2019 11:59:25,102,3598,"""{\""30\"":{\""answer\"":true}}""",d5f36956-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) doughnut. ,Being heavy is typical of (a/an) rock. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,18972,typical_of_concept-round-doughnut,dbf77b30-2f15-4db3-b16e-be02bb315c51
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,5da46a3201beee00176bc836,PROLIFIC,04-Dec-2019 11:57:20,102,3598,"""{\""38\"":{\""answer\"":false}}""",d5f36956-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) doughnut. ,Being heavy is typical of (a/an) rock. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,18832,typical_of_concept-round-doughnut,edf21404-60f3-417b-97e8-7020c0844575
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,4d4c72ec-1af6-4cf5-ad8b-e9bd549042a8,PROLIFIC,04-Dec-2019 12:50:27,102,3598,"""{\""17\"":{\""answer\"":true}}""",d5f36956-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) doughnut. ,Being heavy is typical of (a/an) rock. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19595,typical_of_concept-round-doughnut,30f75355-7a5b-4d19-8089-4ef1e97e93dd
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,d32d37a8-faba-4524-9dcc-f7a09b0b9b07,PROLIFIC,04-Dec-2019 12:02:22,102,3598,"""{\""49\"":{\""answer\"":true}}""",d5f36956-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) doughnut. ,Being heavy is typical of (a/an) rock. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,19239,typical_of_concept-round-doughnut,1111791a-ceed-43b2-a238-8ee74bfa2718
qu70-s_qu70-batch29.csv,1,NOT AVAILABLE,NOT AVAILABLE,Education (teacher),PROLIFIC,04-Dec-2019 11:59:21,102,3598,"""{\""40\"":{\""answer\"":true}}""",d5f36956-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) doughnut. ,Being heavy is typical of (a/an) rock. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=89EB6F6F,18965,typical_of_concept-round-doughnut,77b48bbe-a9dc-47b1-b8ec-f450fcfcfdc7
