filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,2923cd34-7180-47c8-a815-c7c84cfb903b,PROLIFIC,04-Dec-2019 10:39:28,100,3447,"""{\""2\"":{\""answer\"":false}}""",d4dd6e18-12a0-11ea-b098-acde48001122,Being red applies to coffee and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,17845,implied_category-red-coffee,76a8ae24-169c-4be6-855e-aa0a4cbeb76d
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,3001ce08-8aa7-46e0-913d-b77c82e4ffc0,PROLIFIC,04-Dec-2019 11:29:00,100,3447,"""{\""60\"":{\""answer\"":false}}""",d4dd6e18-12a0-11ea-b098-acde48001122,Being red applies to coffee and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,18476,implied_category-red-coffee,69cf69e0-5f05-4904-b1f2-c3e3ae44ecf6
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,63d95744-fc2d-419d-9f85-4b145dbdb413,PROLIFIC,04-Dec-2019 10:45:16,100,3447,"""{\""18\"":{\""answer\"":false}}""",d4dd6e18-12a0-11ea-b098-acde48001122,Being red applies to coffee and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,18205,implied_category-red-coffee,443ebbcc-4a5a-4492-8969-4b06fd52daea
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,222cc7d6-6c38-44e4-a9d1-d571f42f7a3e,PROLIFIC,04-Dec-2019 10:40:54,100,3447,"""{\""58\"":{\""answer\"":false}}""",d4dd6e18-12a0-11ea-b098-acde48001122,Being red applies to coffee and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,17979,implied_category-red-coffee,45cad824-626c-430b-b1da-a03212227d6b
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de77acce448c66ddec8b684,PROLIFIC,04-Dec-2019 10:37:59,100,3447,"""{\""6\"":{\""answer\"":false}}""",d4dd6e18-12a0-11ea-b098-acde48001122,Being red applies to coffee and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,17714,implied_category-red-coffee,67110b7e-6e20-4349-a1e1-8df1f226053f
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,Student,PROLIFIC,04-Dec-2019 10:46:46,100,3447,"""{\""69\"":{\""answer\"":false}}""",d4dd6e18-12a0-11ea-b098-acde48001122,Being red applies to coffee and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,18252,implied_category-red-coffee,071968ce-0fec-4d3a-9356-6a457a4f001c
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,2923cd34-7180-47c8-a815-c7c84cfb903b,PROLIFIC,04-Dec-2019 10:49:08,100,3448,"""{\""50\"":{\""answer\"":true}}""",d5e9577c-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) bread could be round. ","In an unusual situation, (a/an) rose could be bad. ","In an unusual situation, (a/an) razor could be sharp. ",1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,18293,unusual-round-bread,4226425c-7e3b-4840-8dac-b8a764d09348
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,3001ce08-8aa7-46e0-913d-b77c82e4ffc0,PROLIFIC,04-Dec-2019 11:28:19,100,3448,"""{\""48\"":{\""answer\"":false}}""",d5e9577c-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) bread could be round. ","In an unusual situation, (a/an) rose could be bad. ","In an unusual situation, (a/an) razor could be sharp. ",1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,18464,unusual-round-bread,1dd49c71-99c8-4d45-bb9c-fac0aaffb388
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,63d95744-fc2d-419d-9f85-4b145dbdb413,PROLIFIC,04-Dec-2019 10:54:33,100,3448,"""{\""69\"":{\""answer\"":false}}""",d5e9577c-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) bread could be round. ","In an unusual situation, (a/an) rose could be bad. ","In an unusual situation, (a/an) razor could be sharp. ",1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,18391,unusual-round-bread,70bcc45b-6e0e-42a6-ac9a-899559b86169
qu70-s_qu70-batch27.csv,1,NOT AVAILABLE,NOT AVAILABLE,222cc7d6-6c38-44e4-a9d1-d571f42f7a3e,PROLIFIC,04-Dec-2019 10:40:21,100,3448,"""{\""42\"":{\""answer\"":false}}""",d5e9577c-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) bread could be round. ","In an unusual situation, (a/an) rose could be bad. ","In an unusual situation, (a/an) razor could be sharp. ",1,1,https://app.prolific.co/submissions/complete?cc=5F2B3AC8,17931,unusual-round-bread,629252cb-7941-432a-8f88-e39d81f5e4ae
