filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,0c3aeef2-d072-4794-aec7-650619332bbe,PROLIFIC,04-Dec-2019 17:21:02,109,4121,"""{\""20\"":{\""answer\"":true}}""",d5dd9e28-12a0-11ea-b098-acde48001122,(A/An) ashtray can be either round or a wide range of other options like round. ,(A/An) t-shirt can be either white or a wide range of other options like white. ,(A/An) carrot can be either orange or a wide range of other options like orange. ,1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21515,variability_open-round-ashtray,386ce62e-0b77-4a91-a755-63b4602e3913
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,dcb8230c-fc52-4413-bc46-dbf7e237acec,PROLIFIC,04-Dec-2019 17:21:15,109,4121,"""{\""38\"":{\""answer\"":true}}""",d5dd9e28-12a0-11ea-b098-acde48001122,(A/An) ashtray can be either round or a wide range of other options like round. ,(A/An) t-shirt can be either white or a wide range of other options like white. ,(A/An) carrot can be either orange or a wide range of other options like orange. ,1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21533,variability_open-round-ashtray,16faca45-4f82-440c-b8a4-12f9795e3a30
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,b94d9d12-5a01-407f-bf18-8e19fe30d6e0,PROLIFIC,04-Dec-2019 17:23:30,109,4121,"""{\""20\"":{\""answer\"":true}}""",d5dd9e28-12a0-11ea-b098-acde48001122,(A/An) ashtray can be either round or a wide range of other options like round. ,(A/An) t-shirt can be either white or a wide range of other options like white. ,(A/An) carrot can be either orange or a wide range of other options like orange. ,1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21680,variability_open-round-ashtray,8a3594e6-d6fb-4194-ac9f-5e7e12d3ed15
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,506a7576-d75b-4ba2-970c-dea5c6fb6d28,PROLIFIC,04-Dec-2019 17:20:18,109,4121,"""{\""13\"":{\""answer\"":false}}""",d5dd9e28-12a0-11ea-b098-acde48001122,(A/An) ashtray can be either round or a wide range of other options like round. ,(A/An) t-shirt can be either white or a wide range of other options like white. ,(A/An) carrot can be either orange or a wide range of other options like orange. ,1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21461,variability_open-round-ashtray,25a165ae-c12b-4d16-8b76-a4ac5eb7db82
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,db711f91-5960-4642-a2e6-58dc802ceaee,PROLIFIC,04-Dec-2019 17:26:37,109,4121,"""{\""26\"":{\""answer\"":false}}""",d5dd9e28-12a0-11ea-b098-acde48001122,(A/An) ashtray can be either round or a wide range of other options like round. ,(A/An) t-shirt can be either white or a wide range of other options like white. ,(A/An) carrot can be either orange or a wide range of other options like orange. ,1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21785,variability_open-round-ashtray,e9c4bb2c-2156-4ccb-92f1-af1f4203d090
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,0c3aeef2-d072-4794-aec7-650619332bbe,PROLIFIC,04-Dec-2019 17:29:11,109,4122,"""{\""67\"":{\""answer\"":true}}""",d4e19fc4-12a0-11ea-b098-acde48001122,"""(A/An) recorder is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21871,creative-red-recorder,4a740141-7366-4ccd-a3fb-15371bf0b76e
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,dcb8230c-fc52-4413-bc46-dbf7e237acec,PROLIFIC,04-Dec-2019 17:19:56,109,4122,"""{\""26\"":{\""answer\"":false}}""",d4e19fc4-12a0-11ea-b098-acde48001122,"""(A/An) recorder is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21433,creative-red-recorder,fc3f2566-1a0b-4c25-87ed-2c7f20a32b97
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,b94d9d12-5a01-407f-bf18-8e19fe30d6e0,PROLIFIC,04-Dec-2019 17:19:45,109,4122,"""{\""0\"":{\""answer\"":true}}""",d4e19fc4-12a0-11ea-b098-acde48001122,"""(A/An) recorder is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21417,creative-red-recorder,704b714c-fe53-44b7-b4da-1680385a3d42
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,506a7576-d75b-4ba2-970c-dea5c6fb6d28,PROLIFIC,04-Dec-2019 17:21:22,109,4122,"""{\""30\"":{\""answer\"":false}}""",d4e19fc4-12a0-11ea-b098-acde48001122,"""(A/An) recorder is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21542,creative-red-recorder,316aa199-d489-4954-85f5-ea17db3c29bc
qu70-s_qu70-batch36.csv,1,NOT AVAILABLE,NOT AVAILABLE,db711f91-5960-4642-a2e6-58dc802ceaee,PROLIFIC,04-Dec-2019 17:33:21,109,4122,"""{\""75\"":{\""answer\"":false}}""",d4e19fc4-12a0-11ea-b098-acde48001122,"""(A/An) recorder is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=40F42CCE,21914,creative-red-recorder,ed05c131-744e-4814-8898-7bfe3dcc310e
