filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d234d80be70110016c39374,PROLIFIC,03-Dec-2019 18:00:21,94,3001,"""{\""8\"":{\""answer\"":true}}""",d7533da8-12a0-11ea-b098-acde48001122,"Some manhole(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of manhole(s).","Some dog(s) play, others don't play, but this is not an important factor for distinguishing different kinds of dog(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15283,variability_open-roll-manhole,f1b0e7df-f825-4989-838c-cc6ed5d65021
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,d05a4655-b041-4b67-b11c-5322a0e84de8,PROLIFIC,03-Dec-2019 18:55:30,94,3001,"""{\""61\"":{\""answer\"":true}}""",d7533da8-12a0-11ea-b098-acde48001122,"Some manhole(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of manhole(s).","Some dog(s) play, others don't play, but this is not an important factor for distinguishing different kinds of dog(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,16101,variability_open-roll-manhole,ca8a2999-ec0d-45f3-9d1d-93fd7b201659
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,5dd4189ef30aa640b4e9c0945dd4189ef30aa640b4e9c094,PROLIFIC,03-Dec-2019 18:02:38,94,3001,"""{\""48\"":{\""answer\"":true}}""",d7533da8-12a0-11ea-b098-acde48001122,"Some manhole(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of manhole(s).","Some dog(s) play, others don't play, but this is not an important factor for distinguishing different kinds of dog(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15445,variability_open-roll-manhole,a7eb91a9-0563-460f-8028-39bc6c00f89a
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,72c950d2-8be9-4f2b-92ac-20f7ab69f05c,PROLIFIC,03-Dec-2019 18:07:05,94,3001,"""{\""30\"":{\""answer\"":true}}""",d7533da8-12a0-11ea-b098-acde48001122,"Some manhole(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of manhole(s).","Some dog(s) play, others don't play, but this is not an important factor for distinguishing different kinds of dog(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15654,variability_open-roll-manhole,6a07edb6-de33-4401-b54a-1e2343e22f67
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,adb1f5e4-b133-43a3-95f7-3440c51cebcc,PROLIFIC,03-Dec-2019 18:08:59,94,3001,"""{\""24\"":{\""answer\"":true}}""",d7533da8-12a0-11ea-b098-acde48001122,"Some manhole(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of manhole(s).","Some dog(s) play, others don't play, but this is not an important factor for distinguishing different kinds of dog(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15718,variability_open-roll-manhole,47c838a0-b15f-440b-814c-29150b3ecfeb
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,8ba3d12e-b324-45fa-a8ff-9c30ab235673,PROLIFIC,03-Dec-2019 18:06:46,94,3001,"""{\""41\"":{\""answer\"":true}}""",d7533da8-12a0-11ea-b098-acde48001122,"Some manhole(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of manhole(s).","Some dog(s) play, others don't play, but this is not an important factor for distinguishing different kinds of dog(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15640,variability_open-roll-manhole,9bf4fd1a-cecb-4fef-b442-a9a07531371e
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d234d80be70110016c39374,PROLIFIC,03-Dec-2019 18:06:47,94,3002,"""{\""52\"":{\""answer\"":true}}""",d5e1f50e-12a0-11ea-b098-acde48001122,Being round applies to bracelet and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15642,implied_category-round-bracelet,79cbcf39-7ede-4418-a494-559b65e3103d
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,d05a4655-b041-4b67-b11c-5322a0e84de8,PROLIFIC,03-Dec-2019 18:48:45,94,3002,"""{\""4\"":{\""answer\"":false}}""",d5e1f50e-12a0-11ea-b098-acde48001122,Being round applies to bracelet and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,16044,implied_category-round-bracelet,3ecc625b-a296-4139-8e5b-fe42fe762490
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,5dd4189ef30aa640b4e9c0945dd4189ef30aa640b4e9c094,PROLIFIC,03-Dec-2019 17:58:10,94,3002,"""{\""10\"":{\""answer\"":true}}""",d5e1f50e-12a0-11ea-b098-acde48001122,Being round applies to bracelet and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15136,implied_category-round-bracelet,0a8be224-36b1-47f8-b2ec-3d1a390159ca
qu70-s_qu70-batch21.csv,1,NOT AVAILABLE,NOT AVAILABLE,72c950d2-8be9-4f2b-92ac-20f7ab69f05c,PROLIFIC,03-Dec-2019 17:56:30,94,3002,"""{\""0\"":{\""answer\"":true}}""",d5e1f50e-12a0-11ea-b098-acde48001122,Being round applies to bracelet and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=3D55B139,15025,implied_category-round-bracelet,8ba5fc60-88b3-404f-b47f-aebb9da465d9
