filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,c9257fdf-a0b4-4acc-aba7-7de33660f1b0,PROLIFIC,26-Nov-2019 18:00:09,68,1023,"""{\""10\"":{\""answer\"":true}}""",fbfe1342-0208-11ea-8375-acde48001122,A certain type of fern is red and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5202,variability_subcategories-red-fern,89697f46-ea57-4936-9c41-263ba3e1ef41
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bbebc3a2-0f85-4747-8514-3c06f4c44a94,PROLIFIC,26-Nov-2019 18:02:36,68,1023,"""{\""69\"":{\""answer\"":true}}""",fbfe1342-0208-11ea-8375-acde48001122,A certain type of fern is red and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5271,variability_subcategories-red-fern,333b7c10-b6ca-41b4-b21e-a7b398a0f49b
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,eeef98ca-f9b4-44f4-97e3-e4c8af1e1082,PROLIFIC,26-Nov-2019 17:59:59,68,1023,"""{\""44\"":{\""answer\"":false}}""",fbfe1342-0208-11ea-8375-acde48001122,A certain type of fern is red and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5191,variability_subcategories-red-fern,3227dbae-01fa-4b83-a19a-5b8acd28feb6
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,a0a54eac-9301-42ad-8b29-45ac37507fa4,PROLIFIC,26-Nov-2019 18:05:19,68,1023,"""{\""48\"":{\""answer\"":false}}""",fbfe1342-0208-11ea-8375-acde48001122,A certain type of fern is red and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5325,variability_subcategories-red-fern,12811066-7df7-49ad-8fd5-2493aa11cfb5
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,f5b60279-e98e-42dc-992b-c732023b95da,PROLIFIC,26-Nov-2019 17:56:28,68,1023,"""{\""19\"":{\""answer\"":true}}""",fbfe1342-0208-11ea-8375-acde48001122,A certain type of fern is red and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5061,variability_subcategories-red-fern,b937ed88-f110-418a-9b82-4444445cba8b
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,c9257fdf-a0b4-4acc-aba7-7de33660f1b0,PROLIFIC,26-Nov-2019 18:03:16,68,1024,"""{\""35\"":{\""answer\"":true}}""",fd06cac2-0208-11ea-8375-acde48001122,Being round applies to atole and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5283,implied_category-round-atole,fda47758-b4ba-4dbe-8bbb-33fc4b319275
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bbebc3a2-0f85-4747-8514-3c06f4c44a94,PROLIFIC,26-Nov-2019 18:00:19,68,1024,"""{\""40\"":{\""answer\"":false}}""",fd06cac2-0208-11ea-8375-acde48001122,Being round applies to atole and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5210,implied_category-round-atole,ab7e4e45-c9a4-4c76-ab33-d88212e7862c
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,a0a54eac-9301-42ad-8b29-45ac37507fa4,PROLIFIC,26-Nov-2019 18:01:43,68,1024,"""{\""18\"":{\""answer\"":true}}""",fd06cac2-0208-11ea-8375-acde48001122,Being round applies to atole and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5245,implied_category-round-atole,1befa067-91de-49da-89f4-14d3642d7763
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,f5b60279-e98e-42dc-992b-c732023b95da,PROLIFIC,26-Nov-2019 17:58:04,68,1024,"""{\""43\"":{\""answer\"":true}}""",fd06cac2-0208-11ea-8375-acde48001122,Being round applies to atole and other such things.,Being alcoholic applies to merlot and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5105,implied_category-round-atole,38fbadc2-d619-4018-aa7e-709e89875bd7
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,c9257fdf-a0b4-4acc-aba7-7de33660f1b0,PROLIFIC,26-Nov-2019 18:04:50,68,1025,"""{\""52\"":{\""answer\"":false}}""",fc14efe0-0208-11ea-8375-acde48001122,(A/An) honey is a typical example of things which are  red. ,(A/An) snow is a typical example of things which are  white. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5313,typical_of_property-red-honey,379c5f5d-0c50-4c09-a980-49c4b6631ce6
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bbebc3a2-0f85-4747-8514-3c06f4c44a94,PROLIFIC,26-Nov-2019 18:01:50,68,1025,"""{\""58\"":{\""answer\"":false}}""",fc14efe0-0208-11ea-8375-acde48001122,(A/An) honey is a typical example of things which are  red. ,(A/An) snow is a typical example of things which are  white. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5249,typical_of_property-red-honey,03ff32dd-55ec-4819-b3bc-51d3448566f3
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,a0a54eac-9301-42ad-8b29-45ac37507fa4,PROLIFIC,26-Nov-2019 17:56:15,68,1025,"""{\""4\"":{\""answer\"":false}}""",fc14efe0-0208-11ea-8375-acde48001122,(A/An) honey is a typical example of things which are  red. ,(A/An) snow is a typical example of things which are  white. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5056,typical_of_property-red-honey,ee3a34bf-adfd-451c-9387-58658a12da33
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,f5b60279-e98e-42dc-992b-c732023b95da,PROLIFIC,26-Nov-2019 17:57:40,68,1025,"""{\""36\"":{\""answer\"":false}}""",fc14efe0-0208-11ea-8375-acde48001122,(A/An) honey is a typical example of things which are  red. ,(A/An) snow is a typical example of things which are  white. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5092,typical_of_property-red-honey,13e7cb40-b038-4192-8528-9aeb89a43591
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,c9257fdf-a0b4-4acc-aba7-7de33660f1b0,PROLIFIC,26-Nov-2019 18:06:39,68,1026,"""{\""66\"":{\""answer\"":false}}""",fcf8e36c-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) butter usually does or for things we usually do with (a/an) butter. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being grey is necessary for things (a/an) car usually does or for things we usually do with (a/an) car. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5352,affording_activity-round-butter,46000246-d2de-4972-9a91-751327c28bbf
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bbebc3a2-0f85-4747-8514-3c06f4c44a94,PROLIFIC,26-Nov-2019 18:01:57,68,1026,"""{\""60\"":{\""answer\"":false}}""",fcf8e36c-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) butter usually does or for things we usually do with (a/an) butter. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being grey is necessary for things (a/an) car usually does or for things we usually do with (a/an) car. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5252,affording_activity-round-butter,6ce4d3db-de40-428b-b2b2-6e4bc5d2b5f9
qu70-s_qu70-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,eeef98ca-f9b4-44f4-97e3-e4c8af1e1082,PROLIFIC,26-Nov-2019 18:00:15,68,1026,"""{\""50\"":{\""answer\"":false}}""",fcf8e36c-0208-11ea-8375-acde48001122,Being round is necessary for things (a/an) butter usually does or for things we usually do with (a/an) butter. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being grey is necessary for things (a/an) car usually does or for things we usually do with (a/an) car. ,1,1,https://app.prolific.co/submissions/complete?cc=4241C3DB,5206,affording_activity-round-butter,f4e0679c-00f4-426e-b627-eb09302d919d
