filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,4e7ccc41-0da8-4a6a-88bd-9d01db7ef897,PROLIFIC,27-Nov-2019 14:32:06,69,1094,"""{\""45\"":{\""answer\"":false}}""",fc026e42-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) slug usually does or for things we usually do with (a/an) slug. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being white is necessary for things (a/an) t-shirt usually does or for things we usually do with (a/an) t-shirt. ,1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5593,affording_activity-red-slug,97a1b126-5f68-46c7-baae-7dc860ad5d52
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,2ca92daf-bebd-4f4c-b526-9ab7ca657bf4,PROLIFIC,27-Nov-2019 14:27:35,69,1094,"""{\""16\"":{\""answer\"":false}}""",fc026e42-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) slug usually does or for things we usually do with (a/an) slug. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being white is necessary for things (a/an) t-shirt usually does or for things we usually do with (a/an) t-shirt. ,1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5404,affording_activity-red-slug,22666d3a-3265-48c2-abd6-1481454c388a
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,621cfe78-1d1f-488d-8de1-264e73e94501,PROLIFIC,27-Nov-2019 14:32:09,69,1094,"""{\""69\"":{\""answer\"":false}}""",fc026e42-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) slug usually does or for things we usually do with (a/an) slug. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being white is necessary for things (a/an) t-shirt usually does or for things we usually do with (a/an) t-shirt. ,1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5594,affording_activity-red-slug,f5d79b4a-1663-4adc-872d-2738a6415a13
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,cd51130a-e6b7-4242-a92b-175e88ff5f2a,PROLIFIC,27-Nov-2019 14:32:57,69,1094,"""{\""9\"":{\""answer\"":false}}""",fc026e42-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) slug usually does or for things we usually do with (a/an) slug. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being white is necessary for things (a/an) t-shirt usually does or for things we usually do with (a/an) t-shirt. ,1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5618,affording_activity-red-slug,45c435c5-8df1-46af-8013-43f5d4c7d44a
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,90e441b9-d7c9-48fc-9bb6-4f5b135dd072,PROLIFIC,27-Nov-2019 14:34:57,69,1094,"""{\""54\"":{\""answer\"":false}}""",fc026e42-0208-11ea-8375-acde48001122,Being red is necessary for things (a/an) slug usually does or for things we usually do with (a/an) slug. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being white is necessary for things (a/an) t-shirt usually does or for things we usually do with (a/an) t-shirt. ,1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5685,affording_activity-red-slug,44f44c42-a954-4871-b111-5b3512d9921f
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,4e7ccc41-0da8-4a6a-88bd-9d01db7ef897,PROLIFIC,27-Nov-2019 14:31:03,69,1095,"""{\""36\"":{\""answer\"":false}}""",fe8ea91e-0208-11ea-8375-acde48001122,"Some windowpane(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of windowpane(s).","Some student(s) work, others don't work, but this is not an important factor for distinguishing different kinds of student(s).","Some cat(s) hunt, others don't hunt, but this is not an important factor for distinguishing different kinds of cat(s).",1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5563,variability_open-roll-windowpane,15ed5b12-8602-4b2e-b790-8bbea7693483
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,2ca92daf-bebd-4f4c-b526-9ab7ca657bf4,PROLIFIC,27-Nov-2019 14:28:41,69,1095,"""{\""33\"":{\""answer\"":false}}""",fe8ea91e-0208-11ea-8375-acde48001122,"Some windowpane(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of windowpane(s).","Some student(s) work, others don't work, but this is not an important factor for distinguishing different kinds of student(s).","Some cat(s) hunt, others don't hunt, but this is not an important factor for distinguishing different kinds of cat(s).",1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5447,variability_open-roll-windowpane,e7362cd0-a6a5-483e-af37-dcd77ce9d244
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,621cfe78-1d1f-488d-8de1-264e73e94501,PROLIFIC,27-Nov-2019 14:27:12,69,1095,"""{\""3\"":{\""answer\"":false}}""",fe8ea91e-0208-11ea-8375-acde48001122,"Some windowpane(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of windowpane(s).","Some student(s) work, others don't work, but this is not an important factor for distinguishing different kinds of student(s).","Some cat(s) hunt, others don't hunt, but this is not an important factor for distinguishing different kinds of cat(s).",1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5388,variability_open-roll-windowpane,86247554-6d84-41c6-a8ef-42c8e127129d
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,cd51130a-e6b7-4242-a92b-175e88ff5f2a,PROLIFIC,27-Nov-2019 14:35:26,69,1095,"""{\""43\"":{\""answer\"":false}}""",fe8ea91e-0208-11ea-8375-acde48001122,"Some windowpane(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of windowpane(s).","Some student(s) work, others don't work, but this is not an important factor for distinguishing different kinds of student(s).","Some cat(s) hunt, others don't hunt, but this is not an important factor for distinguishing different kinds of cat(s).",1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5698,variability_open-roll-windowpane,b32182a4-03fb-47a4-9b54-d96bc293632c
qu70-s_qu70-batch1.csv,,NOT AVAILABLE,NOT AVAILABLE,90e441b9-d7c9-48fc-9bb6-4f5b135dd072,PROLIFIC,27-Nov-2019 14:28:27,69,1095,"""{\""16\"":{\""answer\"":true}}""",fe8ea91e-0208-11ea-8375-acde48001122,"Some windowpane(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of windowpane(s).","Some student(s) work, others don't work, but this is not an important factor for distinguishing different kinds of student(s).","Some cat(s) hunt, others don't hunt, but this is not an important factor for distinguishing different kinds of cat(s).",1,1,https://app.prolific.co/submissions/complete?cc=7DBCE65B,5437,variability_open-roll-windowpane,cabfc688-4178-4009-a056-74bba77ab65a
