filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,599747deb5566b0001aa834c,PROLIFIC,05-Dec-2019 13:13:32,120,4947,"""{\""22\"":{\""answer\"":true}}""",d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25103,typical_of_concept-round-coconut
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 13:11:00,120,4947,"""{\""13\"":{\""answer\"":true}}""",d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24903,typical_of_concept-round-coconut
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d70ed4be61c8d001cf102d5,PROLIFIC,05-Dec-2019 13:18:36,120,4947,"""{\""66\"":{\""answer\"":true}}""",d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25262,typical_of_concept-round-coconut
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de8e64f913386000ba50bda,PROLIFIC,05-Dec-2019 13:10:46,120,4947,"""{\""31\"":{\""answer\"":true}}""",d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24868,typical_of_concept-round-coconut
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,Nefeli,PROLIFIC,05-Dec-2019 13:19:44,120,4947,"""{\""46\"":{\""answer\"":true}}""",d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25281,typical_of_concept-round-coconut
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,599747deb5566b0001aa834c,PROLIFIC,05-Dec-2019 13:13:43,120,4948,"""{\""24\"":{\""answer\"":true}}""",d75ae404-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) peg could roll. ","In an unusual situation, (a/an) student could teach. ","In an unusual situation, (a/an) dog could bark. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25113,unusual-roll-peg
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 13:10:55,120,4948,"""{\""9\"":{\""answer\"":false}}""",d75ae404-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) peg could roll. ","In an unusual situation, (a/an) student could teach. ","In an unusual situation, (a/an) dog could bark. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24891,unusual-roll-peg
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d70ed4be61c8d001cf102d5,PROLIFIC,05-Dec-2019 13:14:59,120,4948,"""{\""32\"":{\""answer\"":true}}""",d75ae404-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) peg could roll. ","In an unusual situation, (a/an) student could teach. ","In an unusual situation, (a/an) dog could bark. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25162,unusual-roll-peg
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de8e64f913386000ba50bda,PROLIFIC,05-Dec-2019 13:09:55,120,4948,"""{\""22\"":{\""answer\"":true}}""",d75ae404-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) peg could roll. ","In an unusual situation, (a/an) student could teach. ","In an unusual situation, (a/an) dog could bark. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24782,unusual-roll-peg
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,Nefeli,PROLIFIC,05-Dec-2019 13:18:37,120,4948,"""{\""41\"":{\""answer\"":false}}""",d75ae404-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) peg could roll. ","In an unusual situation, (a/an) student could teach. ","In an unusual situation, (a/an) dog could bark. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25263,unusual-roll-peg
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,599747deb5566b0001aa834c,PROLIFIC,05-Dec-2019 13:14:26,120,4949,"""{\""32\"":{\""answer\"":false}}""",d5e7dfd2-12a0-11ea-b098-acde48001122,Being round applies to lolly and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being white applies to dress and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25140,implied_category-round-lolly
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 13:11:54,120,4949,"""{\""59\"":{\""answer\"":false}}""",d5e7dfd2-12a0-11ea-b098-acde48001122,Being round applies to lolly and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being white applies to dress and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25009,implied_category-round-lolly
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d70ed4be61c8d001cf102d5,PROLIFIC,05-Dec-2019 13:15:52,120,4949,"""{\""45\"":{\""answer\"":false}}""",d5e7dfd2-12a0-11ea-b098-acde48001122,Being round applies to lolly and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being white applies to dress and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25195,implied_category-round-lolly
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de8e64f913386000ba50bda,PROLIFIC,05-Dec-2019 13:12:33,120,4949,"""{\""52\"":{\""answer\"":true}}""",d5e7dfd2-12a0-11ea-b098-acde48001122,Being round applies to lolly and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being white applies to dress and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25050,implied_category-round-lolly
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,Nefeli,PROLIFIC,05-Dec-2019 13:16:28,120,4949,"""{\""32\"":{\""answer\"":true}}""",d5e7dfd2-12a0-11ea-b098-acde48001122,Being round applies to lolly and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being white applies to dress and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25212,implied_category-round-lolly
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,599747deb5566b0001aa834c,PROLIFIC,05-Dec-2019 13:12:50,120,4950,"""{\""13\"":{\""answer\"":false}}""",d5e66be8-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) tomato could be round. ","In an unusual situation, (a/an) razor could be dull. ","In an unusual situation, (a/an) chocolate could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25065,unusual-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 13:11:23,120,4950,"""{\""32\"":{\""answer\"":false}}""",d5e66be8-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) tomato could be round. ","In an unusual situation, (a/an) razor could be dull. ","In an unusual situation, (a/an) chocolate could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24954,unusual-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5cb2008160f7de00014f5523,PROLIFIC,05-Dec-2019 13:09:49,120,4950,"""{\""12\"":{\""answer\"":true}}""",d5e66be8-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) tomato could be round. ","In an unusual situation, (a/an) razor could be dull. ","In an unusual situation, (a/an) chocolate could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24772,unusual-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d70ed4be61c8d001cf102d5,PROLIFIC,05-Dec-2019 13:17:18,120,4950,"""{\""52\"":{\""answer\"":false}}""",d5e66be8-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) tomato could be round. ","In an unusual situation, (a/an) razor could be dull. ","In an unusual situation, (a/an) chocolate could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25233,unusual-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de8e64f913386000ba50bda,PROLIFIC,05-Dec-2019 13:13:05,120,4950,"""{\""59\"":{\""answer\"":true}}""",d5e66be8-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) tomato could be round. ","In an unusual situation, (a/an) razor could be dull. ","In an unusual situation, (a/an) chocolate could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25078,unusual-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,Nefeli,PROLIFIC,05-Dec-2019 13:20:00,120,4950,"""{\""50\"":{\""answer\"":false}}""",d5e66be8-12a0-11ea-b098-acde48001122,"In an unusual situation, (a/an) tomato could be round. ","In an unusual situation, (a/an) razor could be dull. ","In an unusual situation, (a/an) chocolate could be brown. ",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25286,unusual-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,599747deb5566b0001aa834c,PROLIFIC,05-Dec-2019 13:13:02,120,4951,"""{\""15\"":{\""answer\"":true}}""",d5e66904-12a0-11ea-b098-acde48001122,Being round applies to tomato and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25075,implied_category-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 13:11:27,120,4951,"""{\""36\"":{\""answer\"":false}}""",d5e66904-12a0-11ea-b098-acde48001122,Being round applies to tomato and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24964,implied_category-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d70ed4be61c8d001cf102d5,PROLIFIC,05-Dec-2019 13:17:14,120,4951,"""{\""51\"":{\""answer\"":true}}""",d5e66904-12a0-11ea-b098-acde48001122,Being round applies to tomato and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25231,implied_category-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de8e64f913386000ba50bda,PROLIFIC,05-Dec-2019 13:13:39,120,4951,"""{\""66\"":{\""answer\"":true}}""",d5e66904-12a0-11ea-b098-acde48001122,Being round applies to tomato and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25109,implied_category-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,Nefeli,PROLIFIC,05-Dec-2019 13:20:03,120,4951,"""{\""51\"":{\""answer\"":true}}""",d5e66904-12a0-11ea-b098-acde48001122,Being round applies to tomato and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being transparent applies to table and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25288,implied_category-round-tomato
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,599747deb5566b0001aa834c,PROLIFIC,05-Dec-2019 13:12:29,120,4952,"""{\""10\"":{\""answer\"":false}}""",d75ae4ae-12a0-11ea-b098-acde48001122,"""(A/an) peg rolls” can be said figuratively or creatively.","""(A/an) idea grows” can be said figuratively or creatively.
""(A/an) person glows” can be said figuratively or creatively.
""(A/an) thought burns” can be said figuratively or creatively.","""(A/an) plant grows” can be said figuratively or creatively.
""(A/an) situation smiles” can be said figuratively or creatively.
""(A/an) candle burns” can be said figuratively or creatively.",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25045,creative-roll-peg
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 13:12:04,120,4952,"""{\""65\"":{\""answer\"":true}}""",d75ae4ae-12a0-11ea-b098-acde48001122,"""(A/an) peg rolls” can be said figuratively or creatively.","""(A/an) idea grows” can be said figuratively or creatively.
""(A/an) person glows” can be said figuratively or creatively.
""(A/an) thought burns” can be said figuratively or creatively.","""(A/an) plant grows” can be said figuratively or creatively.
""(A/an) situation smiles” can be said figuratively or creatively.
""(A/an) candle burns” can be said figuratively or creatively.",1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25024,creative-roll-peg
