"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","id"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","589cc7bd8bf22a00015b7b30","PROLIFIC","06-Apr-2020 09:35:42","213","8802","""{\""64\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","62061"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5a725c66f1530b000103dd16","PROLIFIC","06-Apr-2020 09:24:59","213","8802","""{\""26\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","61164"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5bb4ae8c07aac300011f2eab","PROLIFIC","06-Apr-2020 09:21:14","213","8802","""{\""39\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","60930"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5bf5478d9849690001701293","PROLIFIC","06-Apr-2020 10:29:44","213","8802","""{\""56\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","63076"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5c99fed960fab50001cbbae0","PROLIFIC","06-Apr-2020 09:15:43","213","8802","""{\""0\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","60718"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5d323affa754dc00018b15cc","PROLIFIC","06-Apr-2020 09:25:45","213","8802","""{\""7\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","61201"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5d6eb49ab682cc000173982b","PROLIFIC","06-Apr-2020 09:34:16","213","8802","""{\""13\"":{\""answer\"":true}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","61924"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5d77ef205682a90019466539","PROLIFIC","06-Apr-2020 09:25:16","213","8802","""{\""20\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","61177"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5dd7d1c87cc97374e4f97c90","PROLIFIC","06-Apr-2020 09:19:09","213","8802","""{\""23\"":{\""answer\"":true}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","60832"
"qu70-s_qu70-batch42.csv","","NOT AVAILABLE","NOT AVAILABLE","5e86b01145c5ca2dfa07796a","PROLIFIC","06-Apr-2020 09:24:12","213","8802","""{\""67\"":{\""answer\"":false}}""","cc8e4502-9bcf-42c8-a8e1-1e22b2cec949","I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.","3","1","https://app.prolific.co/submissions/complete?cc=12D5EA38","creative-red-fenugreek","61123"
