"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","id"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5887951f5b971900013a03c0","PROLIFIC","06-Apr-2020 09:36:30","215","8948","""{\""63\"":{\""answer\"":true}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62127"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","594ec14a3e9d730001924da6","PROLIFIC","06-Apr-2020 09:35:25","215","8948","""{\""38\"":{\""answer\"":true}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62034"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5a6adef80384310001944ba8","PROLIFIC","06-Apr-2020 09:36:33","215","8948","""{\""40\"":{\""answer\"":true}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62132"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5aff2de2a415960001f26f36","PROLIFIC","06-Apr-2020 09:32:34","215","8948","""{\""41\"":{\""answer\"":false}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","61750"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5c045c0d5df86a0001971e68","PROLIFIC","06-Apr-2020 09:42:42","215","8948","""{\""56\"":{\""answer\"":false}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62463"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5c697f4575b3d50001b8a537","PROLIFIC","06-Apr-2020 09:31:22","215","8948","""{\""22\"":{\""answer\"":false}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","61637"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5d1642dfa80294001e5271c4","PROLIFIC","06-Apr-2020 09:36:50","215","8948","""{\""25\"":{\""answer\"":true}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62161"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5d323affa754dc00018b15cc","PROLIFIC","06-Apr-2020 09:57:54","215","8948","""{\""52\"":{\""answer\"":true}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62870"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5e08b611361a851bde3ce928","PROLIFIC","06-Apr-2020 09:43:23","215","8948","""{\""13\"":{\""answer\"":true}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62492"
"qu70-s_qu70-batch44.csv","","NOT AVAILABLE","NOT AVAILABLE","5e8a03c98707ab000b65f3bb","PROLIFIC","06-Apr-2020 09:40:46","215","8948","""{\""58\"":{\""answer\"":false}}""","e6d33fdb-d969-4500-80d7-f9ce3594b40c","You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ","You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ","You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ","3","1","https://app.prolific.co/submissions/complete?cc=3F3F083E","afforded_unusual-roll-pencil","62398"
