"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","name","id"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5bace93b5cd4520001dc04a5","PROLIFIC","03-Jun-2020 16:45:55","498","22915","""{\""61\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201050"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5c7db93f4855980016a164c1","PROLIFIC","03-Jun-2020 16:57:17","498","22915","""{\""56\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201697"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5ca7b68facdc6c00165e4985","PROLIFIC","03-Jun-2020 16:26:16","498","22915","""{\""18\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","199949"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5ca924edb570ed0001d22047","PROLIFIC","03-Jun-2020 16:57:19","498","22915","""{\""66\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201699"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5cf91e3f1756e60017a30568","PROLIFIC","03-Jun-2020 17:01:47","498","22915","""{\""68\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201793"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5d4b34eef76ba30018751137","PROLIFIC","03-Jun-2020 16:49:53","498","22915","""{\""4\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201298"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5e673e6c0645c24bf9d4c418","PROLIFIC","03-Jun-2020 16:13:56","498","22915","""{\""27\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","199809"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5e73a3f9a53b483104353b5f","PROLIFIC","03-Jun-2020 16:49:34","498","22915","""{\""23\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201281"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5e80ee7f1de315011aa4592d","PROLIFIC","03-Jun-2020 16:52:27","498","22915","""{\""11\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201472"
"qu70-s_qu70-batch166.csv","","NOT AVAILABLE","NOT AVAILABLE","5e8b49f371f7ca000b756158","PROLIFIC","03-Jun-2020 16:50:54","498","22915","""{\""24\"":{\""answer\"":false}}""","927ad50f-b5b9-46bb-9eb8-484f2cb59a71","I know that (a/an) turnbuckle is made_of_wood as most or all other things similar to (a/an) turnbuckle are made_of_wood. ","I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. ","I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. ","4","1","https://app.prolific.co/submissions/complete?cc=7C9510E5","implied_category-made_of_wood-turnbuckle","Agree or disagree (run4-experiment2-batch166-70-70)","201359"
