"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","name","id"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","55e1eab7ac274f0012e95aba","PROLIFIC","26-May-2020 16:27:35","447","19171","""{\""57\"":{\""answer\"":true}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","163716"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5ba0eedba9e7be000135df27","PROLIFIC","26-May-2020 16:40:32","447","19171","""{\""73\"":{\""answer\"":true}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","164545"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5be385ba24f70e00018b0024","PROLIFIC","26-May-2020 16:17:31","447","19171","""{\""32\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","163339"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5c9e5360bb028c00166755fa","PROLIFIC","26-May-2020 16:41:49","447","19171","""{\""66\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","164643"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5ca87fb236a495001765efef","PROLIFIC","26-May-2020 16:38:23","447","19171","""{\""32\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","164400"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5cd2cfecf03d540016cbc0a9","PROLIFIC","26-May-2020 16:37:01","447","19171","""{\""65\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","164270"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5e0794f3deea2b109ab09ddb","PROLIFIC","26-May-2020 16:19:30","447","19171","""{\""49\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","163405"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5e66856ab10742406840291a","PROLIFIC","26-May-2020 16:13:15","447","19171","""{\""22\"":{\""answer\"":true}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","163163"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5e9cfd9cee0aed225ed1c501","PROLIFIC","26-May-2020 16:50:48","447","19171","""{\""43\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","164990"
"qu70-s_qu70-batch117.csv","","NOT AVAILABLE","NOT AVAILABLE","5eb2ef561f70080aa5d588fa","PROLIFIC","26-May-2020 16:20:12","447","19171","""{\""10\"":{\""answer\"":false}}""","c5a81236-abf8-43fb-afea-834a0359fe90","``Owl'' is one of the first things which come to mind when I hear ``black' because (a/an) owl is a typical example of things which are black'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://app.prolific.co/submissions/complete?cc=2BAB5919","typical_of_property-black-owl","Agree or disagree (run4-experiment2-batch117-70-70)","163430"
