filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,6048aab1-be74-4508-b525-5bd6865ce106,PROLIFIC,06-Apr-2020 09:35:42,213,8802,"""{\""64\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,62061,b9d55385-e83c-4539-a4b2-44c1e80fcade
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,01730d25-5a46-4cdc-abf5-4a2821749f09,PROLIFIC,06-Apr-2020 09:24:59,213,8802,"""{\""26\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,61164,de3cec48-5969-4dcf-b3d3-e1948955169d
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,2b4d7bd9-3dc7-4d92-a6d5-661611b96411,PROLIFIC,06-Apr-2020 09:21:14,213,8802,"""{\""39\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,60930,4d384760-8c86-4ef5-8b0b-bebf38d055e2
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,a876a146-6255-4b39-98d9-616fad3afebc,PROLIFIC,06-Apr-2020 10:29:44,213,8802,"""{\""56\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,63076,62f4a373-e6b2-43c5-947f-c2131a21b411
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,4bd45d68-52b5-4d9f-ae2b-46f55519f086,PROLIFIC,06-Apr-2020 09:15:43,213,8802,"""{\""0\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,60718,af1cfe58-4903-4430-b916-4736b9243029
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,8c6c4a7b-8177-477f-b043-e5c88b8cc687,PROLIFIC,06-Apr-2020 09:25:45,213,8802,"""{\""7\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,61201,f3c1a57b-eb28-4c75-84b1-37458669be77
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,5d6eb49ab682cc000173982b,PROLIFIC,06-Apr-2020 09:34:16,213,8802,"""{\""13\"":{\""answer\"":true}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,61924,d9db8dac-98b1-4f7b-ad36-0ec51b3a74af
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,4d7cff7e-c8dd-446a-9b05-1e1a492a81bd,PROLIFIC,06-Apr-2020 09:25:16,213,8802,"""{\""20\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,61177,8c91de66-ac12-4364-8937-e077050cb6e9
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,01fe100d-bbaa-49f9-9285-0c329caa01d0,PROLIFIC,06-Apr-2020 09:19:09,213,8802,"""{\""23\"":{\""answer\"":true}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,60832,52d837c0-4d5f-4190-b572-6709e477c084
qu70-s_qu70-batch42.csv,,NOT AVAILABLE,NOT AVAILABLE,c2cfc325-29fb-4d7c-9340-c4b4a6c422cb,PROLIFIC,06-Apr-2020 09:24:12,213,8802,"""{\""67\"":{\""answer\"":false}}""",cc8e4502-9bcf-42c8-a8e1-1e22b2cec949,"I could say ``(a/an) fenugreek is red"", but I would most certainly not mean it literally.","I could say ``(a/an) anger is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) person is cold"", but I would most certainly not mean it literally.
I could say ``(a/an) story is dark"", but I would most certainly not mean it literally.","I could say ``(a/an) fire is hot"", but I would most certainly not mean it literally.
I could say ``(a/an) stone is heavy"", but I would most certainly not mean it literally.
I could say ``(a/an) argument is liquid"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=12D5EA38,creative-red-fenugreek,61123,cab064d3-aad4-467f-b854-29a1055e03f9
