filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 19:48:34,154,6266,"""{\""37\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36357,66221234-1943-4f7f-8f82-07bc2ddfa6dd
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 17:44:01,154,6266,"""{\""0\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,34754,6ccbfb12-d2e4-4d57-a4e5-ec8551ff7060
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d18d748-3b3c-43a5-ac9c-c711c926f27f,PROLIFIC,20-Mar-2020 17:54:07,154,6266,"""{\""63\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35922,9fe83711-c9b5-433c-96dc-b394f133478a
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a5f8cc7b-fd83-4cc7-aaec-a3f8cc737a10,PROLIFIC,20-Mar-2020 17:50:07,154,6266,"""{\""72\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35622,3692f3ea-47ba-44e1-86e6-48c34dfed732
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e75df637-d8f8-4332-bd7e-fc8bb74aaa38,PROLIFIC,20-Mar-2020 18:31:41,154,6266,"""{\""43\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36214,7187111d-ced1-449b-b1b5-aaa44f36e8bb
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,bf7b3ea8-1114-416f-8adc-33d2b0c2c3a9,PROLIFIC,20-Mar-2020 18:32:30,154,6266,"""{\""5\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36225,71acb5b4-5f22-4057-a7fb-5185c93c8c46
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,20-Mar-2020 17:49:04,154,6266,"""{\""29\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35498,11883781-c2c8-4b51-9a10-ecde6f60c0d7
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d99d69c-4667-4084-8148-56d9372e9ea4,PROLIFIC,20-Mar-2020 17:49:02,154,6266,"""{\""8\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35494,ff32554a-91bc-4759-a25a-902391d0c409
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,4f5c95cd-1575-4dd1-83ca-b701725fa1e9,PROLIFIC,20-Mar-2020 17:49:07,154,6266,"""{\""32\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35505,abe74dee-7bb1-4614-9168-4b76802e3d8b
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e487217a-2842-4523-bf40-b38ee200fce7,PROLIFIC,20-Mar-2020 17:56:39,154,6266,"""{\""62\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36001,5833fbd6-7b9a-4014-8153-8a3a20c421c2
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a2fff566-fbb6-4527-93a9-427147d992ea,PROLIFIC,20-Mar-2020 17:46:07,154,6266,"""{\""19\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35117,a98242e5-b27f-429e-aa67-6ad21b7dc9d0
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,192a1c2a-8d4a-41d0-b85e-7e44e33bb57e,PROLIFIC,20-Mar-2020 17:52:02,154,6266,"""{\""34\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35816,91cf8e2b-72cf-458b-a613-df74d1d1fba5
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 19:50:03,154,6267,"""{\""51\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,36371,dc229fb7-d08e-49dc-bd39-cd84d02e04fc
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d18d748-3b3c-43a5-ac9c-c711c926f27f,PROLIFIC,20-Mar-2020 17:47:09,154,6267,"""{\""11\"":{\""answer\"":true}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35256,e5424f40-a258-4ae0-8ce6-ef725d10da2a
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a5f8cc7b-fd83-4cc7-aaec-a3f8cc737a10,PROLIFIC,20-Mar-2020 17:47:20,154,6267,"""{\""42\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35278,5f8b128b-8e97-4bf3-bcea-8f3385de998a
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e75df637-d8f8-4332-bd7e-fc8bb74aaa38,PROLIFIC,20-Mar-2020 18:34:21,154,6267,"""{\""66\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,36249,1e55a284-3109-483d-87fb-207be531824a
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,bf7b3ea8-1114-416f-8adc-33d2b0c2c3a9,PROLIFIC,20-Mar-2020 18:34:00,154,6267,"""{\""10\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,36242,01b33fae-f604-4ef7-8a89-6f727c2fad70
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,20-Mar-2020 17:51:51,154,6267,"""{\""58\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35800,cd0d4bf5-d4d9-4d2f-8e83-4290d60e9c0b
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d99d69c-4667-4084-8148-56d9372e9ea4,PROLIFIC,20-Mar-2020 17:56:42,154,6267,"""{\""27\"":{\""answer\"":true}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,36002,d95a5d7c-7cc0-4313-b22b-8491f701085b
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,4f5c95cd-1575-4dd1-83ca-b701725fa1e9,PROLIFIC,20-Mar-2020 17:48:07,154,6267,"""{\""19\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35363,caad72c1-82c1-41d3-abca-48189380b569
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,7f0623f8-3541-4dd4-9820-677ea965da5a,PROLIFIC,20-Mar-2020 17:50:11,154,6267,"""{\""19\"":{\""answer\"":true}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35635,2180ef16-a59b-4dd3-a61e-1dcb4b2a952d
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e487217a-2842-4523-bf40-b38ee200fce7,PROLIFIC,20-Mar-2020 17:47:51,154,6267,"""{\""14\"":{\""answer\"":true}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35337,01154714-bc9c-41e0-809c-a821ef333096
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a2fff566-fbb6-4527-93a9-427147d992ea,PROLIFIC,20-Mar-2020 17:51:36,154,6267,"""{\""54\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35775,545873c0-f9ea-407e-93e0-c3510c254bd2
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,192a1c2a-8d4a-41d0-b85e-7e44e33bb57e,PROLIFIC,20-Mar-2020 17:56:00,154,6267,"""{\""71\"":{\""answer\"":true}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35991,f821f100-8529-4873-91ac-3f5005c06e68
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 19:46:18,154,6268,"""{\""15\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,36335,40780244-d52e-4cd7-a1e3-ffd6b865eab3
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d18d748-3b3c-43a5-ac9c-c711c926f27f,PROLIFIC,20-Mar-2020 17:45:22,154,6268,"""{\""7\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,34994,e28635d5-bea7-4afe-ae90-8858fb488a98
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a5f8cc7b-fd83-4cc7-aaec-a3f8cc737a10,PROLIFIC,20-Mar-2020 17:45:07,154,6268,"""{\""16\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,34939,f454f837-6c3b-415f-abb0-bbcf94d86825
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e75df637-d8f8-4332-bd7e-fc8bb74aaa38,PROLIFIC,20-Mar-2020 18:34:37,154,6268,"""{\""69\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,36255,7982e35f-0f4f-45ed-832c-0c90b316b1e6
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,bf7b3ea8-1114-416f-8adc-33d2b0c2c3a9,PROLIFIC,20-Mar-2020 18:31:56,154,6268,"""{\""1\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,36217,c9f7a00e-ab0a-47ab-9608-6e5158c09875
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,20-Mar-2020 17:52:06,154,6268,"""{\""61\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,35821,8bea5dc1-ba6c-4b9f-9b24-df53ded3fa2f
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d99d69c-4667-4084-8148-56d9372e9ea4,PROLIFIC,20-Mar-2020 17:53:06,154,6268,"""{\""20\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,35885,34dbf133-ccdd-40c4-a20d-724e7f3afe84
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,4f5c95cd-1575-4dd1-83ca-b701725fa1e9,PROLIFIC,20-Mar-2020 17:52:18,154,6268,"""{\""74\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,35841,9ba57c1c-12f3-4ce2-a3c1-a182bdc8edfd
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,7f0623f8-3541-4dd4-9820-677ea965da5a,PROLIFIC,20-Mar-2020 18:06:24,154,6268,"""{\""26\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,36134,ecc35fb1-2983-4520-8390-8fc02164966d
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e487217a-2842-4523-bf40-b38ee200fce7,PROLIFIC,20-Mar-2020 17:53:33,154,6268,"""{\""37\"":{\""answer\"":true}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,35901,34085f89-8a86-4e23-a771-1807aaf6e744
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a2fff566-fbb6-4527-93a9-427147d992ea,PROLIFIC,20-Mar-2020 17:45:47,154,6268,"""{\""16\"":{\""answer\"":false}}""",b832da30-651d-11ea-824c-acde48001122,``Basketball'' is one of the first things which come to mind when I hear ``round''. ,``Snow'' is one of the first things which come to mind when I hear ``white''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,https://app.prolific.co/submissions/complete?cc=346BE820,typical_of_property-round-basketball,35058,de8c71ab-60bd-4ea9-b3e6-42d0616e7275
