filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,6c4e91f6-aae4-4f50-b97a-ece871d111e2,PROLIFIC,06-Apr-2020 17:43:11,216,9026,"""{\""17\"":{\""answer\"":false}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,63224,85c35084-0fd5-4a79-a130-8382f8a3c628
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,69120953-50b1-46d2-a7b4-a231da6c02b1,PROLIFIC,06-Apr-2020 17:57:24,216,9026,"""{\""59\"":{\""answer\"":true}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,64209,b018c25d-bf2f-4a7c-83d0-73af66846162
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,605ba802-e6ee-4bbf-aa8a-d4645177a414,PROLIFIC,06-Apr-2020 18:37:21,216,9026,"""{\""51\"":{\""answer\"":true}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,65399,cdbac849-ccdc-41cd-81d6-8b7914d2b603
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,44c28c9e-741c-4098-9fe3-36e4d4e7820b,PROLIFIC,06-Apr-2020 18:06:03,216,9026,"""{\""67\"":{\""answer\"":false}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,64956,60c407d0-0ec6-4ae1-836f-1d77d95307da
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,8b17e0e6-0124-46d1-a5dd-619047f0d7d7,PROLIFIC,06-Apr-2020 17:42:03,216,9026,"""{\""57\"":{\""answer\"":false}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,63178,3cf49612-5fb8-4e87-bf3e-868fd2537b72
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,34d04cb2-1692-4dd7-b482-51f343003a0c,PROLIFIC,06-Apr-2020 17:51:23,216,9026,"""{\""65\"":{\""answer\"":true}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,63786,dbbbf217-fad1-45e0-a16f-4a06aef5475e
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,0969c409-547d-40bd-b6aa-9e33f00fcf0d,PROLIFIC,06-Apr-2020 17:46:52,216,9026,"""{\""37\"":{\""answer\"":false}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,63370,b2d30d3f-3faf-4eff-a79d-9e43ede6ce80
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,f6401340-63ea-4ee9-ac5d-03a9a641c473,PROLIFIC,06-Apr-2020 17:48:23,216,9026,"""{\""48\"":{\""answer\"":true}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,63469,75f25ebe-f9d5-4ed8-a88e-88b659514e8e
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,0c0ba935-78f5-4aba-a182-5da543127614,PROLIFIC,06-Apr-2020 17:54:21,216,9026,"""{\""63\"":{\""answer\"":false}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,63956,79b8bc92-15d9-4b11-98e9-45c404f8b0cf
qu70-s_qu70-batch45.csv,,NOT AVAILABLE,NOT AVAILABLE,49b2d8db-4878-470a-b23e-ad4c5d8f3416,PROLIFIC,06-Apr-2020 18:02:57,216,9026,"""{\""52\"":{\""answer\"":false}}""",ba78bdd2-867f-4e66-95db-06255494a9a1,You can find (a/an) pignut which is red. Red is one of a few possible colors (a/an) pignut can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) house which is white. White is one of a few possible colors (a/an) house can have. There is only a limited range of possible colors.,3,1,https://app.prolific.co/submissions/complete?cc=59DBC5D1,variability_limited-red-pignut,64727,806275ed-956d-43ec-93c5-72b1857aac42
