filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 19:48:34,154,6266,"""{\""37\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36357,c29894db-e8ed-4920-9f60-5a17c4f85aea
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 17:44:01,154,6266,"""{\""0\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,34754,504dbd4c-d87d-4de2-beef-a9b544741c81
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d18d748-3b3c-43a5-ac9c-c711c926f27f,PROLIFIC,20-Mar-2020 17:54:07,154,6266,"""{\""63\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35922,d6cee5d3-2252-4bff-a636-9a2e353b2447
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a5f8cc7b-fd83-4cc7-aaec-a3f8cc737a10,PROLIFIC,20-Mar-2020 17:50:07,154,6266,"""{\""72\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35622,026595bb-a389-4bae-8066-25625a7aa83b
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e75df637-d8f8-4332-bd7e-fc8bb74aaa38,PROLIFIC,20-Mar-2020 18:31:41,154,6266,"""{\""43\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36214,253ce701-dc3e-4a39-ac00-bdd50ec533c1
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,bf7b3ea8-1114-416f-8adc-33d2b0c2c3a9,PROLIFIC,20-Mar-2020 18:32:30,154,6266,"""{\""5\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36225,be5ad6d4-66c0-4f21-84a3-5281c25a8df3
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,20-Mar-2020 17:49:04,154,6266,"""{\""29\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35498,ebae41b8-6855-4c16-a32b-814c599d8268
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d99d69c-4667-4084-8148-56d9372e9ea4,PROLIFIC,20-Mar-2020 17:49:02,154,6266,"""{\""8\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35494,f445a930-01cf-4860-ae1b-2cd2936902e8
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,4f5c95cd-1575-4dd1-83ca-b701725fa1e9,PROLIFIC,20-Mar-2020 17:49:07,154,6266,"""{\""32\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35505,9dcf265c-33c1-498d-9d0a-35efb7609cfc
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,e487217a-2842-4523-bf40-b38ee200fce7,PROLIFIC,20-Mar-2020 17:56:39,154,6266,"""{\""62\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,36001,be207956-7fff-42af-aa97-285a471e3b8b
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a2fff566-fbb6-4527-93a9-427147d992ea,PROLIFIC,20-Mar-2020 17:46:07,154,6266,"""{\""19\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35117,567d34f3-648a-41e9-a276-927be66e074a
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,192a1c2a-8d4a-41d0-b85e-7e44e33bb57e,PROLIFIC,20-Mar-2020 17:52:02,154,6266,"""{\""34\"":{\""answer\"":false}}""",b8508332-651d-11ea-824c-acde48001122,"I think (a/an) pizza can be round, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell_pepper can be green, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-round-pizza,35816,23462d86-1ddf-4e7a-9a69-f73ad4b8b1b4
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,20-Mar-2020 19:50:03,154,6267,"""{\""51\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,36371,010f3894-3dd3-4de0-bf88-53acd27478c1
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,6d18d748-3b3c-43a5-ac9c-c711c926f27f,PROLIFIC,20-Mar-2020 17:47:09,154,6267,"""{\""11\"":{\""answer\"":true}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35256,0dd6ad51-61ef-4017-b4ab-9a07880d8537
qu70-s_qu70-batch9.csv,,NOT AVAILABLE,NOT AVAILABLE,a5f8cc7b-fd83-4cc7-aaec-a3f8cc737a10,PROLIFIC,20-Mar-2020 17:47:20,154,6267,"""{\""42\"":{\""answer\"":false}}""",b681faf4-651d-11ea-824c-acde48001122,"I think (a/an) echinocereus can be red, but this is rare or uncommon.","I think (a/an) tomato can be yellow, but this is rare or uncommon.","I think (a/an) grizzley_bear can be grey, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=346BE820,rare-red-echinocereus,35278,06c22ff3-791a-48f2-9fb7-5af400301db4
