filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,ffd3f20d-b154-4bb6-8fa1-7f4ba9967b71,PROLIFIC,06-Apr-2020 17:50:54,217,9104,"""{\""59\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,63718,d12ddaa9-ce17-48ae-9ef1-5ff601b27fda
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,410085b1-018a-439f-a7e3-0bc5ae4f6451,PROLIFIC,06-Apr-2020 17:56:38,217,9104,"""{\""35\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,64145,4a8489bf-5500-49a5-81de-c0e2b8a86689
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,ad3e5bec-9486-4707-b193-4ab747599819,PROLIFIC,06-Apr-2020 18:19:33,217,9104,"""{\""49\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,65207,7bf4dd7b-e886-4ba1-b696-c6a9a81fdae1
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,ad3e5bec-9486-4707-b193-4ab747599819,PROLIFIC,06-Apr-2020 18:11:36,217,9104,"""{\""49\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,65108,7c64c809-1b50-4f2b-bce3-1f3ef1391e93
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,8116ec6c-df4c-4563-bfeb-943aaba3b711,PROLIFIC,06-Apr-2020 17:59:02,217,9104,"""{\""39\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,64351,f519f3d4-07a9-4ec9-9065-b754193ad772
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,1ebdafcc-fce7-41e2-9d93-aac9e254782e,PROLIFIC,06-Apr-2020 18:01:19,217,9104,"""{\""27\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,64565,dd3adeb7-f1c7-4fa6-8a74-8045e9e25eb8
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,995ae989-0025-45e0-aa77-56eb008cb1d6,PROLIFIC,06-Apr-2020 17:50:58,217,9104,"""{\""53\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,63730,95a968ab-65b9-4397-8708-1683390666d3
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,fa8d1f1f-9017-4726-9b37-34e97e3f4b5f,PROLIFIC,06-Apr-2020 17:50:57,217,9104,"""{\""18\"":{\""answer\"":true}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,63729,23d258a8-3570-4e4a-acfb-63ae38f76497
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,ff5b40d9-36ab-4b0c-96cd-b8b200165b5f,PROLIFIC,06-Apr-2020 17:55:02,217,9104,"""{\""19\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,63997,5fa5f71b-76d4-4949-9793-2c36f296107b
qu70-s_qu70-batch46.csv,,NOT AVAILABLE,NOT AVAILABLE,def5c589-9118-419e-932b-0f312d0bec25,PROLIFIC,06-Apr-2020 17:50:34,217,9104,"""{\""22\"":{\""answer\"":false}}""",c6742d90-0798-43b0-b604-be2c86b8f2e7,``Roll'' is one for the first things which come to mind when I hear ``headboard''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=1C969808,typical_of_concept-roll-headboard,63674,5822ced9-c0df-4de6-bc8a-1af14911d608
